user_id,item_id,recommend,sentiment_analysis,posted_year
76561198019975893,383870,True,2,2014
als7160,219740,True,1,2014
als7160,301520,True,2,2014
als7160,105600,True,1,2014
als7160,7670,True,2,2014
als7160,4000,True,1,2014
dwdas1,440,True,1,2015
147532984,218620,True,2,2014
76561198086405567,63380,True,2,2014
Lincolndb,304930,True,2,2014
Lincolndb,105600,True,2,2013
Lincolndb,233450,True,0,2014
Lincolndb,213650,True,2,2014
Lincolndb,218230,True,2,2013
Lincolndb,72850,True,2,2013
Lincolndb,4760,True,2,2013
Lincolndb,440,True,2,2013
lindaduong,383790,True,2,2014
lindaduong,440,True,2,2014
lindaduong,730,True,2,2014
lindaduong,270880,True,2,2014
lindaduong,105600,True,2,2015
samzero,417860,True,2,2015
LinkSQN,433850,True,1,2014
76561198130101262,218620,True,2,2014
76561198130101262,377160,True,2,2015
76561198130101262,287700,True,2,2015
76561198130101262,107410,True,2,2015
76561198130101262,730,False,2,2015
76561198130101262,333930,True,2,2015
76561198130101262,346110,True,2,2015
KawaiiKrillin,236450,True,1,2014
KawaiiKrillin,730,True,2,2014
KawaiiKrillin,39000,True,2,2013
KawaiiKrillin,233720,True,1,2013
KawaiiKrillin,440,True,2,2013
KawaiiKrillin,274250,True,1,2014
KawaiiKrillin,226980,True,2,2013
KawaiiKrillin,630,True,1,2011
LiquidShovel,227940,True,2,2015
LiquidShovel,4000,True,2,2014
LiquidShovel,440,True,2,2012
76561198091906572,218620,False,1,2015
76561198091906572,322920,True,2,2015
76561198091906572,341940,True,0,2015
76561198091906572,214490,True,1,2015
76561198091906572,55230,True,1,2015
76561198091906572,570,True,0,2015
76561198075773650,51100,False,2,2014
76561198042853300,250340,True,2,2013
76561198042853300,99900,True,2,2014
76561198042853300,113400,True,2,2014
76561198050441049,218620,False,0,2015
Mlg421,230290,True,0,2015
droccteclemon,243870,True,2,2014
droccteclemon,730,True,2,2014
droccteclemon,265630,True,2,2014
droccteclemon,301520,True,2,2014
droccteclemon,210770,True,1,2014
droccteclemon,216250,True,1,2013
76561198067137136,206420,True,2,2014
shwiggityshwam,292030,True,1,2015
76561198062880848,264710,True,1,2014
76561198062880848,242760,True,1,2014
76561198098399688,239820,True,2,2014
76561198098399688,50300,True,2,2014
76561198098399688,8870,True,2,2013
76561198018766159,4000,False,1,2014
76561198017290377,383120,True,2,2015
76561198017290377,290080,True,2,2014
76561198060972753,351800,True,1,2015
76561198085645865,359550,True,2,2014
livaris,338470,True,2,2015
76561198092403662,1250,True,1,2014
Braceful,218620,True,2,2015
Braceful,269210,True,2,2014
loadaimandsnipe,243870,False,0,2014
LoadedPorpoise,275850,False,2,2014
Loadingdotdotdot,115320,True,2,2014
76561198085715384,10,True,2,2013
76561198071780641,15750,True,2,2015
76561198071780641,356670,False,2,2015
76561198071780641,620,True,2,2013
rookynightwing,333600,True,0,2014
rookynightwing,730,True,2,2015
rookynightwing,274940,True,2,2014
rookynightwing,350080,True,2,2014
rookynightwing,236690,True,1,2015
rookynightwing,330830,True,2,2014
rookynightwing,218620,True,0,2015
rookynightwing,248970,False,1,2014
rookynightwing,214490,True,1,2015
rookynightwing,306460,True,0,2014
76561198084567252,24200,False,2,2014
Loimega,218620,False,2,2015
Loimega,1840,True,2,2012
76561198072889134,4000,True,2,2014
loki_true,304930,True,1,2015
44290,440,True,2,2013
76561198063930019,440,True,2,2015
lucke123,215100,True,1,2014
lucke123,224260,False,1,2013
lucke123,312990,True,2,2015
lucke123,304930,True,0,2015
lucke123,230410,True,2,2015
lucke123,224420,True,2,2014
lucke123,286100,True,1,2014
lucke123,630,True,2,2014
lucke123,208090,True,1,2014
76561198070672847,313990,True,2,2014
76561198070672847,440,True,2,2014
AntoniosB,730,True,2,2015
AntoniosB,410340,True,2,2015
AntoniosB,222880,True,2,2015
AntoniosB,208090,True,2,2015
AntoniosB,550,True,2,2014
AntoniosB,270450,True,2,2014
AntoniosB,72850,True,2,2013
lolman262,322170,True,1,2015
76561198030804350,570,True,2,2014
Whoppaz,271240,True,2,2014
Whoppaz,333930,True,2,2015
Whoppaz,222880,True,1,2015
Whoppaz,235980,True,2,2013
Whoppaz,232810,False,2,2013
Whoppaz,8930,True,1,2012
Whoppaz,102600,True,2,2011
Whoppaz,111800,True,2,2011
MCportal1YT,208090,True,2,2015
MCportal1YT,550,True,2,2015
lolplays,33230,True,1,2014
76561198081716813,4000,True,2,2013
76561198069398071,211820,True,2,2015
76561198132960300,443580,True,2,2014
76561198132960300,307050,True,2,2015
76561198132960300,445130,True,2,2014
76561198132960300,322490,True,2,2015
XxX_bradley_XxX,239030,True,2,2014
XxX_bradley_XxX,220,True,1,2014
XxX_bradley_XxX,4000,True,2,2014
XxX_bradley_XxX,319510,True,2,2014
76561198059013979,730,True,1,2015
76561198059013979,440,True,2,2012
mrzazzaz123,570,True,1,2015
mrzazzaz123,242050,True,2,2014
76561198061556863,313120,True,1,2015
kraigher,218620,True,2,2015
76561198026715109,372000,False,1,2014
lonliecookie,730,True,1,2014
lonliecookie,42680,True,2,2013
lonliecookie,8930,True,2,2014
lonliecookie,227680,False,1,2013
lonliecookie,241540,True,2,2014
76561198033116510,238430,True,1,2013
76561198066855591,204450,True,2,2014
LOOPY-M,730,True,2,2015
DontCareForURL,234140,False,0,2015
DontCareForURL,369200,False,0,2014
DontCareForURL,39680,False,2,2015
DontCareForURL,344760,False,2,2015
DontCareForURL,264730,False,2,2015
DontCareForURL,254440,True,2,2014
DontCareForURL,312990,True,1,2014
DontCareForURL,264140,False,2,2014
DontCareForURL,238430,True,2,2014
DontCareForURL,241540,True,0,2014
76561198064441059,8930,True,2,2015
doctor_who93,8850,True,0,2015
doctor_who93,7670,True,0,2015
doctor_who93,8870,True,2,2015
doctor_who93,267530,True,2,2015
doctor_who93,730,True,2,2014
doctor_who93,440,True,2,2014
76561198097927244,273350,True,1,2014
lordgraville,73170,True,2,2014
lordgraville,41000,True,2,2014
lordgraville,260750,True,0,2014
lordgraville,218620,True,2,2015
lordgraville,41010,True,2,2014
lordgraville,240,True,2,2014
lordgraville,440,True,2,2013
76561198076533123,72850,True,1,2014
76561198076533123,730,True,0,2014
76561198076533123,218620,True,1,2015
Killmonjara,218230,True,2,2014
screenshotthisanduploadittoimgur,207610,True,1,2014
TomBlack,1250,True,2,2014
TomBlack,42700,True,2,2014
TomBlack,211500,False,1,2014
TomBlack,311210,True,2,2014
TomBlack,4000,True,2,2014
LordOfTheCringe,113400,True,2,2013
LordOfTheCringe,4000,True,2,2013
LordOfTheCringe,42680,False,2,2012
LordOfTheCringe,10090,True,1,2012
LordOfTheCringe,7940,True,2,2012
LordOfTheCringe,209870,True,2,2012
Lord_Zarnox,391540,True,1,2015
Lord_Zarnox,219890,True,2,2015
Lord_Zarnox,209670,True,2,2013
Lord_Zarnox,323180,True,2,2014
Lord_Zarnox,244850,True,2,2014
Baronlord,49520,True,2,2013
Baronlord,207610,True,2,2013
Baronlord,113200,True,2,2013
Baronlord,440,True,2,2012
lorderikir,221640,True,1,2015
lorderikir,200510,True,2,2014
lorderikir,304930,True,2,2014
lorderikir,104900,True,2,2014
lorderikir,12830,False,2,2014
lorderikir,301520,True,2,2014
76561198097548249,730,True,1,2015
FlyingBajr,218620,True,2,2014
FlyingBajr,304930,True,2,2015
LordOat,252490,True,2,2014
lordtumnas,319630,True,2,2014
76561198026091900,432020,True,1,2014
76561198026091900,415420,True,1,2015
76561198026091900,238010,True,2,2015
LORDxHAWK,221100,False,0,2014
76561198091688762,304930,True,0,2014
76561198071329574,218230,True,1,2015
76561198071329574,570,True,2,2015
76561198050509172,107410,True,2,2014
76561198050509172,233450,True,2,2014
Loresdalla,219740,True,1,2013
Loresdalla,319630,True,1,2015
Loresdalla,292030,True,1,2015
ScottieKillerBR,236430,True,2,2014
ScottieKillerBR,49520,True,1,2013
ScottieKillerBR,620,True,1,2013
FR3D99,323370,True,2,2014
76561198061057790,221100,True,2,2014
76561198070361854,322330,True,2,2015
76561198070361854,219740,True,1,2015
76561198070361854,304930,True,2,2015
76561198070361854,298630,True,2,2015
76561198070361854,265630,True,1,2015
76561198070361854,317360,True,1,2015
76561198070361854,105600,True,2,2015
76561198070361854,3390,True,2,2015
76561198070361854,218620,True,2,2015
luminarybrilliant,218620,True,2,2014
luminarybrilliant,315430,True,0,2014
luminarybrilliant,24240,True,2,2014
luminarybrilliant,570,True,1,2014
luminarybrilliant,550,True,2,2014
luminarybrilliant,4000,True,2,2014
luminarybrilliant,440,True,2,2014
luminarybrilliant,730,True,2,2014
llouw1,321480,True,2,2014
0468313256,440,True,2,2014
76561198064649950,287390,True,2,2014
76561198064649950,268420,True,1,2015
Lovekin,33930,True,2,2013
76561198067269712,287700,True,2,2015
ChrisyDoesntMissy,94400,False,2,2014
dotasupimpa,233980,True,0,2014
dotasupimpa,200710,True,2,2013
dotasupimpa,444090,True,2,2014
lozenger,247730,True,2,2014
lozenger,570,True,2,2014
76561198080509850,227300,True,0,2014
zeroblade,219640,True,2,2013
76561198035313379,304930,False,0,2014
76561198035313379,225160,True,2,2013
76561198035313379,440,True,1,2013
76561198035313379,1250,True,1,2012
76561198028950490,282900,True,2,2015
76561198028950490,72850,True,1,2015
76561198028950490,236090,True,2,2015
76561198028950490,250900,True,2,2015
76561198028950490,248310,True,2,2014
fitemeirlfget,92100,True,2,2015
fitemeirlfget,60,True,0,2015
fitemeirlfget,322920,False,2,2015
fitemeirlfget,4570,True,2,2014
76561198031172261,447820,True,0,2014
76561198031172261,222880,True,1,2015
sgt116,236390,True,0,2015
sgt116,440,True,2,2011
LTjohnsen,230050,True,1,2014
LTjohnsen,238460,True,2,2014
LGV,107100,True,1,2014
76561198036772520,730,True,1,2015
luca521,233610,True,2,2015
luca521,214950,False,0,2013
luca521,252950,True,2,2015
TheBlackHammersAssassin,113200,True,2,2014
lucasfinamorbr,24200,True,2,2014
76561198086758138,440,True,0,2014
76561198086758138,221640,True,0,2014
1889999999999999,24200,True,2,2014
LuccaTelles,105600,True,1,2014
LucidKing,730,False,2,2014
LucidKing,333930,True,2,2015
LucidKing,252950,True,2,2014
cayden97,231670,True,2,2014
76561198054721107,39000,True,1,2014
22502250,570,True,2,2014
76561198092248933,4000,True,2,2014
76561198059755685,4000,False,0,2015
76561198059755685,286160,True,2,2015
76561198059755685,221100,True,0,2014
lucy_cl,730,True,2,2015
76561198070969637,570,True,2,2014
Luftkopf,227940,False,2,2015
76561198076322243,282140,True,2,2014
76561198076322243,322170,True,2,2015
76561198076322243,233250,True,2,2014
76561198076322243,250900,True,2,2014
76561198076322243,268750,True,2,2014
76561198076322243,113200,True,2,2014
76561198076322243,219740,True,0,2013
76561198114939945,730,True,1,2014
76561198052914690,264710,True,2,2014
76561198052914690,570,True,2,2015
76561198052914690,322330,True,2,2015
76561198052914690,224760,True,2,2015
luizmce,399430,False,1,2015
luizmce,301520,True,2,2015
76561198047542758,50300,True,2,2013
76561198047542758,28050,True,1,2013
Lukkee,10180,True,0,2014
76561198036536018,297810,False,2,2014
76561198036536018,226700,True,2,2015
76561198036536018,211420,True,0,2015
76561197991872030,236390,True,2,2014
76561197991872030,10680,False,2,2014
76561197991872030,550,True,2,2014
76561198087716285,105600,True,2,2013
claytonlee,570,True,2,2014
Lumii92,39120,True,2,2014
lumpty,252950,True,0,2015
LumpyPoser,204360,True,2,2013
LumpyPoser,209000,True,2,2013
76561198159891952,447820,True,2,2014
76561198159891952,379720,True,2,2014
76561198159891952,4000,True,1,2014
76561198159891952,201810,True,2,2014
76561198159891952,730,True,1,2015
76561198159891952,10180,True,2,2015
Lunabird,72850,True,2,2011
HoQG,730,True,2,2015
HoQG,440,False,0,2014
Lixoanormal,208090,True,1,2014
Lixoanormal,218740,True,2,2014
Lixoanormal,440,True,1,2014
lurchibald,242800,False,0,2014
lurchibald,334230,False,0,2015
lurchibald,423120,True,2,2015
76561198096922815,329440,True,2,2015
76561198096922815,266110,True,2,2015
76561198096922815,570,True,2,2014
76561198096922815,346110,True,0,2015
76561198096922815,730,True,0,2015
creamlc,204100,True,2,2014
creamlc,72850,True,1,2014
creamlc,218620,False,2,2014
lutzayy,226320,True,2,2014
lutzayy,267490,False,0,2014
lutzayy,200260,True,2,2014
lutzayy,206190,True,2,2014
Luugo,207140,True,1,2014
Luugo,620,True,1,2014
Luugo,267550,True,2,2014
76561198064157523,209000,True,2,2014
FokkoChan2,4000,True,1,2014
Gunzerker1003,252490,True,2,2015
Gunzerker1003,104900,True,1,2014
Gunzerker1003,346010,True,2,2015
Gunzerker1003,322170,True,0,2014
Gunzerker1003,49520,True,2,2014
Gunzerker1003,304930,True,1,2014
Gunzerker1003,241540,True,2,2014
Gunzerker1003,10180,True,0,2014
76561197972209961,219640,True,0,2014
76561197969599867,359550,False,1,2015
76561198042926871,207610,True,0,2013
76561198190651641,291550,True,2,2015
76561198190651641,730,True,2,2015
bryannnn,570,True,2,2013
LynkHD,385800,True,2,2015
LynkHD,271590,True,1,2015
76561198062193315,570,True,2,2014
ly_cheen,218620,False,2,2015
ly_cheen,283370,False,0,2015
ly_cheen,375950,True,1,2015
ly_cheen,264380,True,1,2015
ly_cheen,341720,True,0,2015
ly_cheen,209370,True,2,2015
ly_cheen,287980,True,2,2015
ly_cheen,440,True,1,2012
76561198035136974,221100,False,1,2015
76561198035136974,261180,True,1,2014
76561198035136974,211820,False,1,2014
iluvbutt,221100,False,2,2015
iluvbutt,34900,True,0,2015
iluvbutt,219680,True,2,2014
76561198078429786,207230,True,2,2015
76561198078429786,200710,True,1,2014
memegod,240,True,1,2015
memegod,319510,True,1,2015
memegod,440,True,2,2014
memegod,208090,True,1,2014
memegod,304930,True,2,2015
76561198056707381,298110,True,0,2015
NonoNoNo890,211820,True,0,2014
NonoNoNo890,440,True,2,2013
8j2c4,313340,True,1,2015
8j2c4,6060,True,2,2015
8j2c4,244710,True,2,2014
8j2c4,377160,False,2,2015
8j2c4,218620,True,2,2015
8j2c4,32400,True,2,2015
8j2c4,65980,True,1,2015
8j2c4,304930,False,1,2015
8j2c4,435870,False,2,2014
8j2c4,4000,True,1,2015
76561198046685572,242570,True,2,2013
76561198046685572,43110,True,2,2012
76561198046685572,113420,True,2,2012
76561198046685572,21170,True,1,2012
76561198046685572,4000,True,2,2011
76561198046685572,24200,True,2,2011
76561198046685572,107900,True,2,2011
76561198046685572,440,True,2,2011
M0les,261570,True,2,2015
M0les,374570,True,0,2015
M0les,319630,True,2,2015
M0les,214770,True,2,2014
m0ng,113200,True,2,2014
Monsta_,221100,True,2,2015
Monsta_,730,True,2,2015
m1lkingdud,730,True,1,2015
m1lkingdud,241930,True,0,2014
m1lkingdud,252490,True,2,2015
m1lkingdud,72850,True,2,2014
m1lkingdud,213670,True,2,2014
m1lkingdud,211820,True,2,2014
m1lkingdud,4000,True,2,2014
m1lkingdud,440,True,1,2014
m1lkingdud,8980,True,2,2013
m1lkingdud,500,True,2,2013
kwaka_10,24010,False,2,2014
kwaka_10,270880,True,2,2014
76561197993114886,110800,True,2,2015
76561197993114886,208650,False,0,2015
lonelyming,440,True,2,2014
M4rty_C,12100,True,2,2014
M4rty_C,304930,False,1,2015
M4rty_C,286100,True,2,2015
masterroach,304930,True,2,2014
ltayl1,2570,False,2,2014
ltayl1,225600,True,1,2014
76561198046868249,730,True,2,2015
76561198046868249,292120,False,0,2014
mac085,211500,True,2,2014
mac085,39000,True,2,2014
macaso,245550,True,1,2014
Ebolaassnigga,231430,True,2,2015
76561198055685900,60,True,2,2014
76561198055685900,211600,True,2,2015
76561198055685900,225160,True,1,2014
76561198055685900,3900,True,0,2014
76561198055685900,6910,True,0,2014
kappaccino,391540,True,2,2015
kappaccino,367500,True,1,2014
kappaccino,235460,True,1,2014
kaexa,233270,True,2,2013
Machow,730,False,2,2014
76561198083233789,222880,True,0,2015
76561198083233789,500,True,2,2014
76561198071478454,440,True,2,2012
MacMan2710,218230,True,2,2014
MacMan2710,200210,True,1,2012
MacMan2710,17080,True,2,2014
MacMan2710,241640,True,2,2013
zjaerya135,311210,True,1,2015
Imnotfromaustraliakids,107410,True,1,2013
Imnotfromaustraliakids,1200,True,1,2013
Imnotfromaustraliakids,236390,True,2,2015
Imnotfromaustraliakids,218620,True,2,2015
Imnotfromaustraliakids,4000,True,2,2014
Imnotfromaustraliakids,220,True,1,2014
Imnotfromaustraliakids,550,True,1,2013
macrev,104900,True,2,2015
nelso,212680,True,0,2013
MADxMADxMARIO,570,True,0,2013
MADxMADxMARIO,232430,True,2,2014
MadTheck,105600,True,2,2015
adam_mer0011,440,True,2,2014
MadameMcThunder,105600,True,2,2014
MadameMcThunder,227300,True,2,2014
MadameMcThunder,72850,True,0,2014
MadameMcThunder,8930,True,0,2014
76561198036902336,570,True,2,2015
ZakGod09,200210,False,2,2014
ZakGod09,72850,True,2,2014
maddogreilly999,204360,True,2,2012
maddogreilly999,65800,True,2,2012
MaddyS99,105600,True,2,2014
MaddyS99,224540,True,2,2014
madengineer,200510,True,2,2014
madengineer,244160,True,2,2015
madengineer,39200,False,2,2015
madengineer,440,True,1,2014
madgreg,356510,True,2,2015
76561198042944630,339800,True,2,2015
Born_of_Fire,436500,True,2,2014
Born_of_Fire,231740,True,2,2014
Born_of_Fire,211820,True,2,2013
76561198060473341,209650,False,0,2015
76561198060473341,72850,True,2,2014
Moba42,440,True,2,2014
76561197998095312,298630,True,1,2015
76561197998095312,730,True,2,2014
76561198080460427,230410,True,2,2014
76561198080460427,209870,True,2,2015
Magic_Carp,322170,True,2,2015
Hugh-Mungus,262410,True,2,2014
Hugh-Mungus,304930,True,2,2014
Hugh-Mungus,248570,False,1,2014
Hugh-Mungus,105600,True,2,2014
Hugh-Mungus,440,True,1,2014
Hugh-Mungus,228940,True,2,2014
Hugh-Mungus,11020,True,2,2014
76561198043922525,248820,True,0,2014
76561198034156056,105600,True,2,2011
76561198034156056,63200,True,2,2011
76561198034156056,35700,True,2,2012
76561198034156056,107100,True,2,2011
76561198034156056,24980,True,2,2011
76561198034156056,17460,True,2,2011
Powa_MaGix,730,True,1,2015
Powa_MaGix,219190,True,2,2014
mmaddogtm,221640,True,2,2014
mmaddogtm,570,True,1,2013
mmaddogtm,204530,True,0,2014
mmaddogtm,224760,True,2,2014
mmaddogtm,233150,True,1,2014
mmaddogtm,245550,True,0,2014
mmaddogtm,239030,True,2,2014
76561198054837119,730,True,2,2015
76561198048022041,238320,True,2,2014
76561198048022041,274940,True,2,2015
76561198048022041,440,True,0,2012
76561198080651606,43160,True,2,2014
76561198080651606,3920,True,0,2014
76561198080651606,203770,True,2,2013
76561198080651606,242050,True,1,2013
mahj-,730,True,1,2014
mahj-,570,True,2,2013
mahj-,437220,True,2,2014
chooves,570,True,2,2014
chooves,4000,True,2,2013
CantTellMeNothin,211820,True,2,2014
CantTellMeNothin,55230,True,2,2012
76561198096670934,236390,True,2,2014
76561198096670934,70000,True,0,2015
Dampflok,39510,True,1,2014
Dampflok,244850,True,1,2014
76561198067161818,413850,True,1,2015
duckmail,730,True,2,2014
76561198099702159,215470,True,2,2014
76561198045973971,219640,True,2,2013
76561198093272537,210770,True,1,2014
76561198049937609,467900,True,2,2014
76561198049937609,344740,True,0,2015
76561198049937609,272890,True,2,2014
76561198049937609,350970,False,2,2014
76561198049937609,438790,True,1,2014
76561198049937609,423230,True,2,2014
76561198049937609,304430,True,2,2014
76561198045875767,240460,False,2,2014
Xx_Maj_xX,252490,True,1,2014
76561198031043766,271590,False,0,2015
76561198031043766,372000,True,2,2014
76561198097320856,271590,True,2,2015
76561197964317648,350080,True,2,2015
76561197964317648,405820,True,2,2015
76561197989053217,230410,True,2,2014
reallifecheater,202970,True,2,2014
reallifecheater,265930,True,0,2014
reallifecheater,219150,True,1,2014
reallifecheater,550,True,1,2013
reallifecheater,218620,True,1,2014
reallifecheater,226700,False,1,2013
reallifecheater,49520,True,1,2013
reallifecheater,219640,True,1,2013
reallifecheater,730,True,0,2014
reallifecheater,243470,True,1,2014
niwith,221100,True,0,2014
niwith,304930,True,2,2014
niwith,301520,True,2,2014
niwith,244850,True,0,2014
niwith,4000,True,2,2013
76561198042504196,48000,True,1,2012
76561198042504196,42680,True,1,2012
76561198042504196,620,True,1,2012
mal1ci0us,730,True,2,2014
LG2301,252490,True,1,2014
jamesh98,50300,True,1,2015
76561198065109854,105450,True,2,2014
76561198065109854,311210,True,2,2015
76561198048363750,304930,True,2,2014
76561198081265170,222730,True,0,2015
76561198081265170,337320,True,2,2015
76561198081265170,550,True,2,2015
76561198081265170,416640,True,2,2015
76561198081265170,242860,True,2,2015
gowuigilol1,550,True,2,2014
martinrocks,730,True,1,2014
martinrocks,620,True,2,2014
martinrocks,4760,True,0,2014
martinrocks,4000,True,2,2014
juanxoywea,407250,True,1,2014
76561198071626375,317470,True,2,2014
76561198082134799,308420,False,1,2015
76561198074284787,236390,True,2,2014
76561198066662465,271290,True,2,2014
76561198066662465,255220,True,2,2015
76561198066662465,201810,False,0,2014
76561198066662465,298110,True,2,2014
76561198066662465,278360,True,2,2014
76561198066662465,423880,True,2,2015
76561198066662465,219640,True,0,2015
76561198066662465,8870,True,2,2015
76561198066662465,332800,True,2,2015
76561198066662465,319510,True,2,2015
76561198084408440,322170,True,2,2015
animobeda,730,True,2,2014
76561198053521602,211600,True,1,2015
2pacisaliveincuba,730,True,2,2015
76561198078668022,394380,False,2,2014
eroth,440,True,2,2013
76561198047765065,208090,True,2,2014
76561198094663041,322170,True,2,2015
76561198094663041,204360,True,2,2014
MantisTobogganThe2nd,440,True,2,2013
MantisTobogganThe2nd,4000,True,2,2015
MantisTobogganThe2nd,346900,True,2,2015
76561198023519729,417990,False,2,2014
76561198023519729,239200,True,2,2015
manuelpr039,323320,True,0,2014
manuelpr039,212480,True,1,2015
manuelpr039,250620,True,0,2014
manuelpr039,252950,True,1,2015
manuelpr039,361630,True,0,2014
manuelpr039,9480,True,1,2015
manuelpr039,15700,True,1,2015
mapachenegro,252950,True,2,2014
mapachenegro,218620,True,2,2014
maplesyrupguy,240,True,2,2015
maplesyrupguy,730,True,0,2014
maplesyrupguy,319740,True,2,2015
mappy319df,236390,True,2,2014
76561198086279622,440,True,1,2014
76561198086279622,550,True,0,2014
76561198043712583,363440,False,0,2015
76561198043712583,332800,True,2,2014
76561198043712583,427520,True,0,2014
76561198043712583,359050,True,2,2015
76561198091479250,236370,True,1,2015
76561198091479250,204080,True,1,2014
76561198091479250,104900,True,1,2014
76561198095450609,209670,True,2,2015
76561198095450609,322170,True,2,2014
76561198058752236,266150,True,0,2015
marcotc_,394310,True,2,2014
Marcosvfv,243450,True,2,2014
76561198070840754,570,True,1,2014
marhan,292030,True,0,2015
marhan,239140,True,2,2015
marhan,379720,True,2,2014
marhan,208650,False,0,2015
76561198097313353,253710,False,1,2015
76561198029771387,268050,True,0,2014
76561198029771387,292120,True,2,2014
mario6345,620,True,2,2014
mario6345,212680,True,0,2013
JackPipsam,620,True,2,2011
JackPipsam,97100,True,2,2011
JackPipsam,440,True,0,2011
JackPipsam,22330,True,2,2011
JackPipsam,15620,True,2,2011
JackPipsam,8930,True,2,2010
JackPipsam,300,True,2,2010
CmonGiveMeATripleKill,212180,True,2,2014
CmonGiveMeATripleKill,311210,True,2,2015
sionisindustries,440,True,2,2014
76561198072273253,223710,True,0,2013
MarkiPoli,319630,True,2,2015
MarkiPoli,274900,True,2,2015
MarkiPoli,224060,True,2,2015
MarkiPoli,303210,False,1,2015
MarkiPoli,317400,True,2,2014
76561198059070449,421700,True,0,2015
76561198059070449,221100,False,2,2015
76561198059070449,333600,True,1,2015
76561198059070449,420110,True,0,2014
76561198059070449,7670,True,2,2014
76561198059070449,220440,True,2,2015
Marksinator,550,True,2,2013
Marksinator,316720,True,2,2015
Marksinator,72850,True,2,2013
Marksinator,345610,True,2,2015
Marksinator,333600,True,2,2015
SHaBanGAbaNG,242860,True,1,2015
76561198122123166,212070,True,2,2015
marmotas,107410,True,2,2014
marmotas,218230,True,1,2014
marmotas,206500,True,0,2014
marmotas,270630,True,2,2014
marmotas,398710,True,2,2015
marmotas,96100,True,2,2014
marmotas,304930,True,1,2014
marmotas,570,True,1,2013
76561198044605552,238460,True,0,2015
76561198044605552,219640,True,0,2014
76561198044605552,239220,True,2,2014
76561198044605552,1250,True,0,2014
KillerDoritoZ,226700,True,2,2014
KillerDoritoZ,218620,True,2,2015
KillerDoritoZ,57900,False,2,2014
76561198069965060,265930,True,1,2014
420Club,243470,True,2,2014
76561198094136811,730,True,2,2013
MarsOz,242860,True,0,2014
MarsOz,448370,True,1,2014
76561198182154914,8930,True,2,2015
MartinMayonnaise,70,True,2,2013
76561198071104985,243870,True,2,2015
76561198071104985,50300,True,0,2015
76561198071104985,332800,True,0,2015
76561198071104985,440,True,2,2013
martythepanda,371180,True,2,2015
76561198014200832,8930,True,2,2014
MarucTp,29800,True,1,2015
Noorman,304930,True,0,2014
Noorman,4000,True,0,2015
Noorman,35140,True,1,2015
Noorman,439995,True,0,2014
Noorman,72850,True,1,2014
Noorman,218230,True,1,2015
VanClash,259720,True,2,2014
VanClash,440,True,1,2012
VanClash,630,True,0,2011
VanClash,3910,True,2,2010
VanClash,251990,True,2,2013
VanClash,80000,True,2,2011
viniff3,226320,False,1,2014
viniff3,243870,True,2,2015
76561198064910840,271590,True,2,2015
76561198064910840,242050,True,2,2015
76561198064910840,272350,True,2,2014
76561198064910840,259080,True,2,2013
76561198064910840,440,True,2,2014
76561198064910840,206420,True,2,2014
76561198064910840,221100,True,0,2014
76561198064910840,252490,True,0,2014
76561198064910840,265630,True,2,2014
76561198059576557,306460,True,1,2014
76561198062454216,264200,True,0,2014
76561198062454216,42160,True,2,2013
HaloGummi,271590,True,1,2015
TBMC,570,True,2,2014
TBMC,238960,True,2,2013
Master25Oficial,440,True,1,2013
Master25Oficial,236510,True,1,2014
Master25Oficial,730,True,2,2014
Master25Oficial,287700,True,0,2015
Master25Oficial,273110,True,0,2015
Master25Oficial,7670,True,1,2014
Master25Oficial,70000,True,1,2014
Master25Oficial,104700,True,1,2014
bobibonk,105600,True,2,2013
random_dude_117,301520,True,2,2014
76561198028388756,227480,True,2,2014
76561198028388756,550,True,1,2014
76561198028388756,72850,True,1,2014
76561198028388756,333930,True,1,2014
Mastermind1998,22230,True,0,2013
Mastermind1998,550,True,2,2013
76561198057479361,271290,True,1,2014
76561198057479361,49520,True,2,2014
76561198057479361,56400,True,2,2014
76561198057479361,620,True,1,2014
Captain_Honey,304930,True,2,2014
Captain_Honey,335330,False,0,2015
reallycoolman,243870,True,2,2014
reallycoolman,227940,True,2,2014
reallycoolman,440,True,2,2014
reallycoolman,208090,True,2,2014
reallycoolman,242720,True,2,2014
reallycoolman,214850,True,2,2014
reallycoolman,224260,True,2,2014
76561198079899934,291210,False,2,2015
76561198074993638,242760,True,2,2015
76561198087809390,221100,True,2,2015
76561198087809390,365300,True,2,2014
76561198087809390,730,False,0,2015
76561198087574900,440,True,1,2014
091263,220240,True,1,2013
091263,218620,True,2,2014
091263,32430,True,2,2014
091263,48000,True,1,2013
091263,105600,True,2,2013
091263,204340,True,0,2013
091263,262550,True,1,2014
091263,24240,True,0,2013
091263,3483,True,1,2013
TREEPAlN,730,True,2,2014
76561198071083918,322330,True,1,2015
mathelus,240,True,1,2012
mathelus,17080,True,2,2012
clawbot44,284160,True,2,2014
clawbot44,284160,True,2,2014
xmatiias,218620,True,1,2014
xmatiias,113400,True,2,2014
xmatiias,730,True,1,2013
xmatiias,440,True,1,2013
xmatiias,356070,True,2,2015
matocake,730,True,2,2015
76561198059298985,107410,True,0,2014
76561198059298985,311210,True,2,2015
76561198059298985,433850,True,2,2014
76561198059298985,252950,True,2,2014
76561198059298985,271590,False,2,2015
76561198059298985,295110,True,2,2015
